0.17278	0.074867	0.075124	0.07437	0.075655	0.078794	0.079852	0.0829		0.0772245	0.0028545	0.0955555
0.12956	0.058963	0.059112	0.06044	0.06061	0.06255	0.064074	0.063716		0.06158	0.002617	0.06798
0.11745	0.052606	0.052144	0.053369	0.054126	0.057468	0.055963	0.057991		0.0550445	0.0029005	0.0624055
0.10619	0.045624	0.046104	0.047415	0.047148	0.048838	0.050206	0.051839		0.0481265	0.0025025	0.0580635
0.09247	0.040391	0.040995	0.042405	0.042888	0.042987	0.04429	0.045973		0.0429375	0.0025465	0.0495325
0.080671	0.035339	0.035955	0.037343	0.038489	0.03913	0.038773	0.040343		0.038631	0.003292	0.04204
0.064232	0.028118	0.02907	0.029611	0.030116	0.030557	0.031113	0.032596		0.0303365	0.0022185	0.0338955
0.055027	0.024127	0.024228	0.024981	0.02531	0.026204	0.026881	0.027313		0.025757	0.00163	0.02927
0.0076678	0.0029295	0.003101	0.0028077	0.0029916	0.0031192	0.0034788	0.0035682		0.0031101	0.0003024	0.0045577
