201	3.59836e-06	8286	221
202	3.61702e-06	8173	222
203	3.63568e-06	8224	224
204	3.65433e-06	8329	224
205	3.67297e-06	8219	217
206	3.69161e-06	8515	269
207	3.71025e-06	8353	222
208	3.72888e-06	8230	225
209	3.7475e-06	8194	222
210	3.76612e-06	8229	222
211	3.78473e-06	8267	228
212	3.80334e-06	8208	223
213	3.82194e-06	8235	223
214	3.84053e-06	8226	219
215	3.85913e-06	8212	224
216	3.87771e-06	8345	224
217	3.89629e-06	8557	225
218	3.91487e-06	8347	243
219	3.93344e-06	8294	225
220	3.952e-06	8267	227
221	3.97056e-06	8233	226
222	3.98912e-06	8307	228
223	4.00767e-06	8232	231
224	4.02621e-06	8255	227
225	4.04475e-06	8207	228
226	4.06328e-06	8164	226
227	4.08181e-06	8221	226
228	4.10034e-06	8184	226
229	4.11886e-06	8353	227
230	4.13737e-06	8482	228
231	4.15588e-06	8243	224
232	4.17438e-06	8197	233
233	4.19288e-06	8248	230
234	4.21137e-06	8214	226
235	4.22986e-06	8208	230
236	4.24835e-06	8226	230
237	4.26683e-06	8214	229
238	4.2853e-06	8210	230
239	4.30377e-06	8282	231
240	4.32223e-06	8262	227
241	4.34069e-06	8613	230
242	4.35914e-06	8338	223
243	4.37759e-06	8219	233
244	4.39604e-06	8234	231
245	4.41447e-06	8226	226
246	4.43291e-06	8206	228
247	4.45134e-06	8204	226
248	4.46976e-06	8257	227
249	4.48818e-06	8219	228
250	4.50659e-06	8225	230
251	4.525e-06	8695	229
252	4.54341e-06	8268	230
253	4.56181e-06	8207	235
254	4.5802e-06	8179	230
255	4.59859e-06	8208	229
256	4.61698e-06	8268	229
257	4.63536e-06	8231	230
258	4.65373e-06	8236	226
259	4.6721e-06	8248	234
260	4.69047e-06	8202	236
261	4.70883e-06	8243	231
262	4.72719e-06	8202	234
263	4.74554e-06	8304	234
264	4.76388e-06	8229	230
265	4.78223e-06	8621	230
266	4.80056e-06	8248	236
267	4.8189e-06	8222	236
268	4.83722e-06	8249	225
269	4.85555e-06	8198	229
270	4.87386e-06	8223	227
271	4.89218e-06	8248	228
272	4.91049e-06	8233	227
273	4.92879e-06	8215	234
274	4.94709e-06	8394	226
275	4.96538e-06	8204	226
276	4.98367e-06	8440	300
277	5.00196e-06	8533	232
278	5.02024e-06	8263	229
279	5.03852e-06	8284	233
280	5.05679e-06	8253	229
281	5.07506e-06	8204	223
282	5.09332e-06	8236	227
283	5.11157e-06	8231	228
284	5.12983e-06	8212	228
285	5.14808e-06	8244	229
286	5.16632e-06	8336	228
287	5.18456e-06	8564	228
288	5.20279e-06	8247	230
289	5.22102e-06	8455	233
290	5.23925e-06	8318	230
291	5.25747e-06	8279	229
292	5.27569e-06	8264	234
293	5.2939e-06	8263	231
294	5.3121e-06	8203	225
295	5.33031e-06	8230	230
296	5.3485e-06	8259	226
297	5.3667e-06	8239	226
298	5.38489e-06	8226	227
