0.12089	0.11924	0.1042	0.10451	0.10421	0.10156	0.10239	0.10145		0.104205	0.002755	0.016685
0.10106	0.098667	0.08482	0.086629	0.084482	0.084103	0.085484	0.084558		0.085152	0.001049	0.015908
0.088519	0.090197	0.077007	0.078254	0.077351	0.076827	0.077092	0.076168		0.0772215	0.0010535	0.0129755
0.081392	0.079943	0.069663	0.070316	0.070011	0.06887	0.070232	0.071021		0.070274	0.001404	0.011118
0.07468	0.073549	0.064112	0.064807	0.064192	0.062882	0.063915	0.063106		0.064152	0.00127	0.010528
0.067373	0.066555	0.057337	0.059004	0.058316	0.057473	0.058779	0.057664		0.0585475	0.0012105	0.0088255
0.056589	0.055522	0.04772	0.049776	0.049841	0.048873	0.04927	0.048896		0.049523	0.001803	0.007066
0.04899	0.048412	0.042475	0.042473	0.042636	0.04223	0.042694	0.041872		0.0425555	0.0006835	0.0064345
0.0088085	0.0091449	0.0076211	0.0076219	0.0071594	0.0073864	0.0079527	0.0081279		0.0077873	0.0006279	0.0013576
