0.036131,0.035172,0.042069,0.033905,0.036685,0.038897,0.034288,0.034486
0.03008,0.029075,0.034006,0.028235,0.030024,0.031814,0.028411,0.028135
0.027248,0.027475,0.031828,0.025929,0.027901,0.02963,0.025784,0.02595
0.025336,0.024885,0.028935,0.023789,0.025368,0.026305,0.023868,0.023826
0.023764,0.023414,0.027014,0.022552,0.023637,0.024863,0.022023,0.021708
0.02211,0.021755,0.024947,0.020892,0.021799,0.022593,0.020445,0.020457
0.018863,0.01869,0.021609,0.017678,0.019121,0.019667,0.017399,0.017512
0.016617,0.016369,0.019091,0.015678,0.016808,0.017605,0.015394,0.015266
0.0024433,0.0024071,0.0028342,0.0023056,0.0025527,0.0026677,0.002414,0.0024652
