201	3.59836e-06	8769	224
203	3.63568e-06	8698	222
303	5.47576e-06	8290	231
403	7.27096e-06	8199	231
503	9.02759e-06	8320	216
603	1.07505e-05	8222	200
703	1.24437e-05	8422	202
803	1.41102e-05	8237	194
903	1.57527e-05	8260	188
1003	1.73735e-05	8335	188
1103	1.89743e-05	8256	188
1203	2.05568e-05	8283	190
1303	2.21224e-05	8284	188
1403	2.36723e-05	8282	180
1503	2.52076e-05	8273	177
1603	2.67293e-05	8309	173
1703	2.82383e-05	8381	174
1803	2.97353e-05	8282	166
1903	3.1221e-05	8331	169
2003	3.26962e-05	8320	164
2103	3.41613e-05	8294	155
2203	3.5617e-05	8317	160
2303	3.70638e-05	8315	160
2403	3.85021e-05	8368	158
2503	3.99323e-05	8326	150
2603	4.1355e-05	8471	156
2703	4.27705e-05	8352	159
2803	4.41792e-05	8345	156
2903	4.55814e-05	8328	151
3003	4.69775e-05	8335	146
3103	4.83677e-05	8409	141
3203	4.97524e-05	8446	145
3303	5.11319e-05	8509	151
3403	5.25065e-05	8348	153
3503	5.38763e-05	8560	158
3603	5.52417e-05	8371	159
3703	5.6603e-05	8386	158
3803	5.79602e-05	8354	163
3903	5.93137e-05	8402	172
4003	6.06637e-05	8531	161
4103	6.20104e-05	8395	166
4203	6.33539e-05	8556	161
4303	6.46945e-05	8419	170
4403	6.60323e-05	8568	178
4503	6.73675e-05	8520	195
4603	6.87003e-05	8403	199
4703	7.00309e-05	8459	209
4803	7.13593e-05	8435	209
4903	7.26858e-05	8438	221
5003	7.40105e-05	8445	239
5103	7.53336e-05	8442	282
5203	7.66551e-05	8558	334
5303	7.79753e-05	8437	376
5403	7.92943e-05	8433	392
5503	8.06121e-05	8473	404
5603	8.19289e-05	8448	438
5703	8.32448e-05	8473	491
5803	8.456e-05	8458	525
5903	8.58744e-05	8698	577
6003	8.71882e-05	8428	608
6103	8.85016e-05	8489	579
6203	8.98145e-05	8537	609
6303	9.11271e-05	8533	619
6403	9.24395e-05	8547	643
6503	9.37517e-05	8491	657
6603	9.50638e-05	8786	695
6703	9.63759e-05	8547	722
6803	9.7688e-05	8629	755
6903	9.90004e-05	8515	787
7003	0.000100313	8529	820
7103	0.000101626	8521	829
7203	0.000102939	8521	847
7303	0.000104252	9095	866
7403	0.000105566	8520	861
7503	0.000106881	8571	859
7603	0.000108196	8576	880
7703	0.000109511	8541	897
7803	0.000110827	8570	930
7903	0.000112144	8562	937
8003	0.000113462	8717	940
8103	0.000114781	8572	945
8203	0.0001161	8752	990
8303	0.00011742	8691	1017
8403	0.000118741	8585	1012
8503	0.000120063	8572	1015
8603	0.000121386	8587	1023
8703	0.00012271	8679	983
8803	0.000124035	8853	1018
8903	0.000125361	8606	1118
9003	0.000126689	8768	1088
9103	0.000128017	8639	1080
9203	0.000129346	8708	1104
9303	0.000130677	8613	1126
9403	0.000132009	8700	1150
9503	0.000133342	8612	1161
9603	0.000134677	8661	1174
9703	0.000136013	8742	1172
9803	0.00013735	8642	1201
9903	0.000138688	8645	1205
10003	0.000140028	9026	1220
10103	0.000141369	8661	1215
10203	0.000142712	8709	1225
10303	0.000144056	8845	1227
10403	0.000145401	8671	1240
10503	0.000146748	8684	1253
10603	0.000148097	8941	1255
10703	0.000149446	8765	1259
10803	0.000150798	8799	1253
10903	0.000152151	8741	1256
11003	0.000153505	8666	1254
11103	0.000154861	8749	1251
11203	0.000156219	8770	1249
11303	0.000157578	8927	1253
11403	0.000158938	8722	1277
11503	0.000160301	8732	1300
11603	0.000161665	8794	1311
11703	0.00016303	8723	1325
11803	0.000164397	8703	1335
11903	0.000165766	8719	1334
12003	0.000167137	8963	1347
12103	0.000168509	8735	1345
12203	0.000169883	8751	1365
12303	0.000171258	8839	1370
12403	0.000172636	8751	1377
12503	0.000174014	8764	1376
12603	0.000175395	8744	1398
12703	0.000176777	9332	1399
12803	0.000178162	8783	1396
12903	0.000179547	8746	1463
13003	0.000180935	8846	1599
13103	0.000182324	9109	1833
13203	0.000183716	8743	1982
13303	0.000185108	8849	2066
13403	0.000186503	8772	2102
13503	0.0001879	8764	2156
13603	0.000189298	8846	2161
13703	0.000190698	8798	2168
13803	0.0001921	8785	2162
13903	0.000193504	8775	2171
14003	0.000194909	8779	2146
14103	0.000196316	8817	2122
14203	0.000197726	8933	2116
14303	0.000199137	9020	2125
14403	0.00020055	8911	2120
14503	0.000201964	8876	2130
14603	0.000203381	8907	2148
14703	0.0002048	8885	2232
14803	0.00020622	8994	2280
14903	0.000207642	8828	2298
15003	0.000209066	8930	2170
15103	0.000210493	8854	2359
15203	0.00021192	8820	2468
15303	0.00021335	8870	2527
15403	0.000214782	8860	2632
15503	0.000216216	8868	2935
15603	0.000217651	8860	3342
15703	0.000219089	8940	3470
15803	0.000220528	8883	3474
15903	0.00022197	9255	3452
16003	0.000223413	8869	3468
16103	0.000224859	9184	3486
16203	0.000226306	9067	3546
16303	0.000227755	8898	3563
16403	0.000229207	9039	3605
16503	0.00023066	8924	3657
16603	0.000232115	8897	3727
16703	0.000233573	9057	3736
16803	0.000235032	8905	3728
16903	0.000236493	8911	3731
17003	0.000237957	9064	4109
17103	0.000239422	8916	4634
17203	0.000240889	8904	5707
17303	0.000242359	8939	5725
17403	0.00024383	8944	5626
17503	0.000245304	9108	5466
17603	0.000246779	8989	5492
17703	0.000248257	9151	5511
17803	0.000249737	9030	5504
17903	0.000251219	8962	13381
18003	0.000252703	8955	18226
18103	0.000254189	9492	15159
18203	0.000255677	8976	9670
18303	0.000257167	9052	8453
18403	0.00025866	8978	5569
18503	0.000260154	9103	5607
18603	0.000261651	8979	5632
18703	0.00026315	8989	5663
18803	0.000264651	9169	5824
18903	0.000266154	9018	5847
