201	3.59836e-06	9145	308
203	3.63568e-06	9211	352
303	5.47576e-06	8203	272
403	7.27096e-06	8191	269
503	9.02759e-06	8643	266
603	1.07505e-05	8333	251
703	1.24437e-05	8336	251
803	1.41102e-05	8384	245
903	1.57527e-05	8347	247
1003	1.73735e-05	8348	241
1103	1.89743e-05	8413	238
1203	2.05568e-05	8393	234
1303	2.21224e-05	8379	244
1403	2.36723e-05	8398	243
1503	2.52076e-05	8471	247
1603	2.67293e-05	8385	255
1703	2.82383e-05	8427	254
1803	2.97353e-05	8418	262
1903	3.1221e-05	8416	268
2003	3.26962e-05	8444	278
2103	3.41613e-05	8391	299
2203	3.5617e-05	8450	311
2303	3.70638e-05	8439	329
2403	3.85021e-05	8418	343
2503	3.99323e-05	8430	350
2603	4.1355e-05	8455	356
2703	4.27705e-05	8489	362
2803	4.41792e-05	8460	381
2903	4.55814e-05	8474	381
3003	4.69775e-05	8462	395
3103	4.83677e-05	8515	408
3203	4.97524e-05	8435	415
3303	5.11319e-05	8464	409
3403	5.25065e-05	8470	421
3503	5.38763e-05	8507	438
3603	5.52417e-05	8496	436
3703	5.6603e-05	8502	442
3803	5.79602e-05	8490	444
3903	5.93137e-05	8511	448
4003	6.06637e-05	8494	461
4103	6.20103e-05	8501	472
4203	6.33539e-05	8542	474
4303	6.46944e-05	8528	469
4403	6.60323e-05	8525	479
4503	6.73675e-05	8534	490
4603	6.87003e-05	8535	500
4703	7.00309e-05	8537	520
4803	7.13593e-05	8523	517
4903	7.26859e-05	8524	534
5003	7.40106e-05	8540	555
5103	7.53336e-05	8666	567
5203	7.66552e-05	8522	601
5303	7.79754e-05	8560	626
5403	7.92943e-05	8533	640
5503	8.06121e-05	8547	664
5603	8.19289e-05	8588	702
5703	8.32449e-05	8586	717
5803	8.456e-05	8577	733
5903	8.58744e-05	8763	741
6003	8.71882e-05	8565	750
6103	8.85016e-05	8606	773
6203	8.98145e-05	8620	788
6303	9.11271e-05	8602	816
6403	9.24395e-05	8609	824
6503	9.37517e-05	8845	847
6603	9.50638e-05	8692	878
6703	9.63759e-05	8598	885
6803	9.76881e-05	8649	889
6903	9.90004e-05	8637	903
7003	0.000100313	8630	922
7103	0.000101626	8620	939
7203	0.000102939	8664	956
7303	0.000104252	8663	968
7403	0.000105566	8659	979
7503	0.000106881	8671	1000
