1	1.01e-08	248400	1225
2	2.0301e-08	12249	1220
3	3.0604e-08	12080	1239
4	4.10101e-08	12181	1229
5	5.15202e-08	11947	1249
6	6.21354e-08	12039	1266
7	7.28567e-08	12491	1265
8	8.36853e-08	11983	1257
9	9.46221e-08	11966	1278
10	1.05668e-07	12104	1256
11	1.16825e-07	11974	1252
12	1.28093e-07	12278	1247
13	1.39474e-07	11968	1279
14	1.50969e-07	11957	1259
15	1.62579e-07	11950	1260
16	1.74304e-07	12284	1275
17	1.86147e-07	11991	1264
18	1.98109e-07	11967	1280
19	2.1019e-07	12034	1295
20	2.22392e-07	11970	1294
21	2.34716e-07	12131	1253
22	2.47163e-07	11961	1300
23	2.59735e-07	12042	1264
24	2.72432e-07	11958	1262
25	2.85256e-07	12172	1277
26	2.98209e-07	11953	1254
27	3.11291e-07	11975	1270
28	3.24504e-07	11976	1252
29	3.37849e-07	11978	1301
30	3.51327e-07	12026	1300
31	3.64941e-07	12214	1268
32	3.7869e-07	12106	1249
33	3.92577e-07	12214	1290
34	4.06603e-07	12157	1262
35	4.20769e-07	11980	1250
36	4.35076e-07	12012	1287
37	4.49527e-07	12042	1258
38	4.64123e-07	12024	1275
39	4.78772e-07	12126	1252
40	4.93436e-07	12479	1258
41	5.08118e-07	12140	1250
42	5.22825e-07	12066	1287
43	5.37523e-07	12033	1282
44	5.52211e-07	12267	1271
45	5.66895e-07	12099	1253
46	5.8158e-07	11964	1277
47	5.9627e-07	12360	1280
48	6.10971e-07	11980	1300
49	6.25687e-07	12108	1264
50	6.40424e-07	12134	1271
51	6.55186e-07	12047	1312
52	6.69937e-07	12363	1239
53	6.84682e-07	12012	1255
54	6.99424e-07	11983	1300
55	7.14169e-07	12019	1277
56	7.28921e-07	11966	1264
57	7.43686e-07	12060	1268
58	7.5845e-07	11979	1277
59	7.73209e-07	11970	1277
60	7.87968e-07	11986	1263
61	8.02733e-07	12072	1283
62	8.17511e-07	12024	1282
63	8.32307e-07	11966	1270
64	8.47117e-07	12174	1292
65	8.61908e-07	12062	1287
66	8.76685e-07	12194	1280
67	8.91454e-07	11983	1280
68	9.06221e-07	11975	1283
69	9.20991e-07	12047	1285
70	9.3577e-07	12015	1258
71	9.50563e-07	12000	1280
72	9.65377e-07	11989	1267
73	9.80197e-07	12004	1283
74	9.95001e-07	12060	1261
75	1.0098e-06	11976	1262
76	1.02458e-06	12274	1249
77	1.03937e-06	12416	1293
78	1.05417e-06	12180	1288
79	1.06898e-06	12205	1283
80	1.0838e-06	11963	1270
81	1.09865e-06	11981	1259
82	1.11349e-06	11966	1281
83	1.12832e-06	12141	1284
84	1.14314e-06	12013	1260
85	1.15797e-06	12231	1283
86	1.17279e-06	12362	1273
87	1.18763e-06	11973	1280
88	1.20247e-06	12485	1289
89	1.21734e-06	12130	1322
90	1.23223e-06	12045	1264
91	1.24711e-06	12134	1309
92	1.26198e-06	12122	1292
93	1.27685e-06	12067	1286
94	1.29172e-06	12118	1300
95	1.30659e-06	12037	1315
96	1.32147e-06	12449	1311
97	1.33637e-06	11960	1273
98	1.35129e-06	12008	1301
99	1.36623e-06	11984	1279
100	1.38116e-06	12004	1916
101	1.39608e-06	12353	1301
102	1.411e-06	11968	1302
103	1.42593e-06	11976	1292
104	1.44086e-06	11998	1304
105	1.45581e-06	12126	1302
106	1.47077e-06	11955	1297
107	1.48575e-06	11977	1283
108	1.50075e-06	12162	1287
109	1.51573e-06	11986	1303
110	1.53071e-06	12130	1299
111	1.5457e-06	12134	1293
112	1.56069e-06	11979	1286
113	1.57569e-06	11983	1309
114	1.5907e-06	12126	1307
115	1.60573e-06	11985	1282
116	1.62078e-06	11994	1270
117	1.63582e-06	11979	1236
118	1.65087e-06	11966	1276
119	1.66592e-06	12044	1266
120	1.68097e-06	12302	1239
121	1.69604e-06	12050	1239
122	1.71111e-06	12176	1268
123	1.7262e-06	11996	1275
124	1.74129e-06	12063	1294
125	1.75637e-06	11976	1292
126	1.77146e-06	12038	1294
127	1.78655e-06	12002	1285
128	1.80166e-06	12045	1268
129	1.81678e-06	12471	1275
130	1.8319e-06	12018	1263
131	1.84702e-06	12324	1297
132	1.86213e-06	12052	1431
133	1.87725e-06	12172	1300
134	1.89236e-06	12002	1269
135	1.90749e-06	12058	1273
136	1.92262e-06	12391	1293
137	1.93778e-06	11957	1241
138	1.95295e-06	12020	1261
139	1.96811e-06	12211	1293
140	1.98325e-06	11975	1280
141	1.9984e-06	12268	1231
142	2.01354e-06	12008	1279
143	2.0287e-06	11977	1278
144	2.04387e-06	12167	1246
145	2.05905e-06	11971	1274
146	2.07426e-06	12225	1258
147	2.08946e-06	12010	1334
148	2.10465e-06	11985	1285
149	2.11983e-06	11963	1260
150	2.13502e-06	11976	1299
151	2.15021e-06	12037	1282
152	2.16541e-06	11977	1284
153	2.18063e-06	12006	1298
154	2.19587e-06	12049	1300
155	2.21112e-06	12163	1304
156	2.22636e-06	11971	1298
