1	1.01e-08	155468	1186
1	1.01e-08	155468	1186
26	2.98209e-07	12287	1258
51	6.55186e-07	12431	1251
76	1.02458e-06	12297	1258
101	1.39608e-06	81108	1266
126	1.77146e-06	12943	1276
151	2.15021e-06	12370	1296
176	2.53226e-06	12568	1253
201	2.91792e-06	78621	1237
226	3.30727e-06	12391	1238
251	3.70007e-06	12914	1227
276	4.09237e-06	12379	1244
301	4.48316e-06	82300	1226
326	4.87328e-06	12376	1240
351	5.264e-06	12631	1231
376	5.65738e-06	13197	1211
401	6.05508e-06	133996	1200
426	6.45596e-06	12413	1194
451	6.86087e-06	12746	1164
476	7.27106e-06	12871	1178
501	7.68573e-06	257029	1200
526	8.10292e-06	12447	1157
551	8.52348e-06	12678	1175
576	8.94854e-06	12436	1170
601	9.37859e-06	149857	1189
626	9.81187e-06	12428	1217
651	1.02462e-05	12452	1219
676	1.06823e-05	12730	1219
701	1.1121e-05	165410	1215
726	1.15633e-05	12424	1254
751	1.20095e-05	12704	1245
776	1.24575e-05	12423	1240
801	1.2907e-05	221231	1226
826	1.33574e-05	12453	1219
851	1.3807e-05	12481	1212
876	1.42567e-05	12490	1224
901	1.47073e-05	198123	1230
926	1.51586e-05	12827	1253
951	1.56122e-05	12494	1209
976	1.60677e-05	13196	1214
1001	1.65264e-05	146181	1176
1026	1.69679e-05	12273	1246
1051	1.74313e-05	12404	1283
1076	1.78964e-05	12325	1278
1101	1.83621e-05	12399	1247
1126	1.88192e-05	12298	1283
1151	1.92696e-05	12387	1274
1176	1.97104e-05	12302	1296
1201	2.0138e-05	12388	1303
1226	2.0556e-05	12679	1309
1251	2.09677e-05	79633	1299
1276	2.13757e-05	12841	1306
1301	2.17835e-05	12390	1273
1326	2.21939e-05	12707	1281
1351	2.26103e-05	12733	1303
1376	2.30285e-05	12403	1275
1401	2.34416e-05	12778	1294
1426	2.38513e-05	12439	1292
1451	2.4258e-05	12474	1264
1476	2.46622e-05	12445	1286
1501	2.50618e-05	139660	1303
1526	2.54577e-05	12846	1358
1551	2.58513e-05	12500	1358
1576	2.62414e-05	12823	1388
1601	2.66265e-05	13238	1433
1626	2.70075e-05	12572	1448
1651	2.73819e-05	12656	1462
1676	2.77521e-05	12432	1520
1701	2.81198e-05	12854	1576
1726	2.84812e-05	12424	1641
1751	2.88363e-05	81715	1675
1776	2.91864e-05	12471	1731
1801	2.95325e-05	12748	1765
1826	2.98763e-05	12659	1809
1851	3.02143e-05	12752	1865
1876	3.0544e-05	12418	1813
1901	3.08659e-05	12490	1995
1926	3.1182e-05	12765	2019
1951	3.14933e-05	12643	2158
1976	3.18013e-05	12835	2269
2001	3.21067e-05	160237	2349
2026	3.24105e-05	12799	2478
2051	3.27102e-05	12480	2534
2076	3.30078e-05	12571	2574
2101	3.33041e-05	12495	2708
2126	3.36007e-05	12419	2740
2151	3.38986e-05	12816	2893
2176	3.41989e-05	12431	3032
2201	3.44996e-05	12473	3091
2226	3.47964e-05	12693	3307
2251	3.50914e-05	77340	3591
2276	3.53877e-05	12665	3783
2301	3.56884e-05	12970	4139
2326	3.59909e-05	12437	4433
2351	3.6292e-05	12774	4843
2376	3.65928e-05	12421	5108
2401	3.68942e-05	12894	5414
2426	3.71985e-05	12418	5628
2451	3.75058e-05	12719	5830
2476	3.78143e-05	12451	6381
2501	3.81204e-05	135673	6399
2526	3.84215e-05	12405	6648
2551	3.87161e-05	12661	7171
2576	3.90053e-05	12461	7082
2601	3.92906e-05	12929	7638
2626	3.95736e-05	12394	8424
2651	3.98549e-05	12707	9143
2676	4.01364e-05	12917	9900
2701	4.0419e-05	12688	11339
2726	4.07041e-05	12388	12564
2751	4.09922e-05	80428	13524
2776	4.12846e-05	12615	14819
2801	4.1575e-05	12517	16039
2826	4.18616e-05	12426	17309
2851	4.21461e-05	12608	18796
2876	4.24298e-05	12696	19418
2901	4.27123e-05	12506	19977
2926	4.29951e-05	12423	20410
2951	4.32698e-05	12693	20758
2976	4.35338e-05	12758	20991
3001	4.37879e-05	145278	18005
3026	4.40341e-05	12199	20685
3051	4.42749e-05	12402	21360
3076	4.45129e-05	12142	21671
3101	4.47501e-05	12206	21680
3126	4.49887e-05	12244	22192
3151	4.52295e-05	12232	23146
3176	4.54733e-05	12176	24962
3201	4.5722e-05	64371	25829
3226	4.59725e-05	12137	26808
3251	4.62272e-05	92492	27467
3276	4.64844e-05	12238	28078
3301	4.67439e-05	12348	28907
3326	4.69998e-05	12338	30051
3351	4.72534e-05	12572	30783
3376	4.7507e-05	13077	31635
3401	4.77628e-05	66416	33864
3426	4.80187e-05	12182	33534
3451	4.82748e-05	13283	34247
3476	4.85317e-05	12251	35224
3501	4.87901e-05	90003	36205
3526	4.90513e-05	12192	37275
3551	4.93156e-05	12275	38248
3576	4.95812e-05	12188	39416
3601	4.98483e-05	66058	40744
3626	5.01163e-05	12255	42204
