0.036131	0.035172	0.042069	0.033905	0.036685	0.038897	0.034288	0.034486		0.0356515	0.0017465	0.0064175
0.03008	0.029075	0.034006	0.028235	0.030024	0.031814	0.028411	0.028135		0.0295495	0.0014145	0.0044565
0.027248	0.027475	0.031828	0.025929	0.027901	0.02963	0.025784	0.02595		0.0273615	0.0015775	0.0044665
0.025336	0.024885	0.028935	0.023789	0.025368	0.026305	0.023868	0.023826		0.0251105	0.0013215	0.0038245
0.023764	0.023414	0.027014	0.022552	0.023637	0.024863	0.022023	0.021708		0.0235255	0.0018175	0.0034885
0.02211	0.021755	0.024947	0.020892	0.021799	0.022593	0.020445	0.020457		0.021777	0.001332	0.00317
0.018863	0.01869	0.021609	0.017678	0.019121	0.019667	0.017399	0.017512		0.0187765	0.0013775	0.0028325
0.016617	0.016369	0.019091	0.015678	0.016808	0.017605	0.015394	0.015266		0.016493	0.001227	0.002598
0.0024433	0.0024071	0.0028342	0.0023056	0.0025527	0.0026677	0.002414	0.0024652		0.00245425	0.00014865	0.00037995
