201	3.59836e-06	8286	221
203	3.63568e-06	8224	224
303	5.47576e-06	8262	232
403	7.27096e-06	8298	228
503	9.02759e-06	8365	220
603	1.07505e-05	8286	207
703	1.24437e-05	8268	200
803	1.41102e-05	8445	194
903	1.57527e-05	8301	194
1003	1.73735e-05	8307	187
1103	1.89743e-05	8254	189
1203	2.05568e-05	8328	185
1303	2.21224e-05	8437	185
1403	2.36723e-05	8306	181
1503	2.52076e-05	8442	178
1603	2.67293e-05	8313	173
1703	2.82383e-05	8434	172
1803	2.97353e-05	8322	168
1903	3.1221e-05	8327	167
2003	3.26962e-05	8370	166
2103	3.41613e-05	8358	157
2203	3.5617e-05	8476	158
2303	3.70638e-05	8327	154
2403	3.85021e-05	8441	165
2503	3.99323e-05	8392	154
2603	4.1355e-05	8382	156
2703	4.27705e-05	8496	160
2803	4.41792e-05	8362	159
2903	4.55814e-05	8544	156
3003	4.69775e-05	8416	152
3103	4.83677e-05	8377	152
3203	4.97524e-05	8466	148
3303	5.11319e-05	8400	148
3403	5.25065e-05	8394	150
3503	5.38763e-05	8388	158
3603	5.52418e-05	8439	162
3703	5.6603e-05	8821	158
3803	5.79602e-05	8410	163
3903	5.93138e-05	8422	163
4003	6.06638e-05	8660	165
4103	6.20104e-05	8430	163
4203	6.3354e-05	8494	167
4303	6.46945e-05	8478	174
4403	6.60324e-05	8448	183
4503	6.73676e-05	8418	188
4603	6.87005e-05	8477	206
4703	7.0031e-05	8524	206
4803	7.13595e-05	8445	223
4903	7.2686e-05	8471	238
5003	7.40107e-05	8481	248
5103	7.53338e-05	8453	300
5203	7.66553e-05	8722	350
5303	7.79755e-05	8832	399
5403	7.92945e-05	8726	404
5503	8.06123e-05	8680	410
5603	8.19291e-05	8812	443
5703	8.3245e-05	8513	501
5803	8.45602e-05	8574	548
5903	8.58746e-05	8511	588
6003	8.71884e-05	8519	595
6103	8.85018e-05	8517	587
6203	8.98147e-05	8503	618
6303	9.11273e-05	8529	635
6403	9.24397e-05	8561	672
