0.021388,0.069643,0.07228,0.068599,0.07679,0.080371,0.074433,0.070402
0.017478,0.056262,0.059001,0.055699,0.06202,0.063505,0.060132,0.056723
0.015468,0.052229,0.052839,0.049801,0.055755,0.058006,0.053466,0.051261
0.01398,0.044793,0.045957,0.043173,0.048374,0.04914,0.047243,0.044922
0.012437,0.039844,0.040575,0.039174,0.042785,0.043896,0.041384,0.039585
0.010898,0.034628,0.035364,0.034175,0.037564,0.038397,0.035784,0.035001
0.0092337,0.027389,0.027643,0.026524,0.029214,0.030304,0.028233,0.027723
0.0074568,0.022694,0.02278,0.021776,0.02415,0.02528,0.023903,0.022763
0.00095279,0.0033109,0.0034902,0.0032802,0.0036734,0.0038608,0.0036831,0.00375
